Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
"IBM BOB 1 - Group P&L",2026-06,TXN004296,AUS01,2026-06-09,5510,"Sales and marketing",Advertising,Sales,R&D,"Research & Development",LinkedIn,BOB-PL-0088,PO-PL-9413,32984.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004297,AUS01,2026-06-08,4000,Revenue,"Product sales","Operating Revenue",R&D,"Research & Development","Google Ads",BOB-PL-0089,PO-PL-2455,362973.10,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004298,AUS01,2026-06-08,4020,Revenue,"Subscription revenue","Operating Revenue",R&D,"Research & Development","Melbourne Airport",BOB-PL-0090,PO-PL-5162,18501.08,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004299,AUS01,2026-06-04,5110,"Other operating expenses",Utilities,Facilities,NT,"Northern Territory Operations",Officeworks,BOB-PL-0091,PO-PL-4875,176754.57,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004300,AUS01,2026-06-13,6020,"Cost of revenue","Direct labor",COGS,OPS,"Operations & Logistics","IBM Australia",BOB-PL-0092,PO-PL-4977,121962.43,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004301,FJI01,2026-06-28,5010,"General and administrative","Employee benefits",Personnel,SA,"South Australia Operations",Deloitte,BOB-PL-0093,PO-PL-8541,74727.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004302,PNG01,2026-06-27,4010,Revenue,"Service revenue","Operating Revenue",IT,"Information Technology",LinkedIn,BOB-PL-0094,PO-PL-9611,386050.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004303,AUS01,2026-06-17,5210,"Research and development","Cloud services",IT,VIC,"Victoria Operations",Deloitte,BOB-PL-0095,PO-PL-4105,106728.72,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004304,AUS01,2026-06-08,5000,"General and administrative","Salaries and wages",Personnel,CORP,"Corporate Head Office",Deloitte,BOB-PL-0096,PO-PL-4007,131256.90,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004305,AUS01,2026-06-19,4010,Revenue,"Service revenue","Operating Revenue",NT,"Northern Territory Operations","Energy Australia",BOB-PL-0097,PO-PL-3306,23240.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004306,AUS01,2026-06-08,5200,"Research and development","Software licenses",IT,OPS,"Operations & Logistics",Officeworks,BOB-PL-0098,PO-PL-2271,125944.31,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004307,AUS01,2026-06-14,6010,"Cost of revenue","Direct materials",COGS,HR,"Human Resources",Deloitte,BOB-PL-0099,PO-PL-4008,148008.99,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004308,NZL01,2026-06-05,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales","QBE Insurance",BOB-PL-0100,PO-PL-9810,144990.41,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004309,PNG01,2026-06-18,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales",Snowflake,BOB-PL-0101,PO-PL-9720,372949.68,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004310,AUS01,2026-06-28,6010,"Cost of revenue","Direct materials",COGS,NT,"Northern Territory Operations",AWS,BOB-PL-0102,PO-PL-7770,161923.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004311,FJI01,2026-06-14,5010,"General and administrative","Employee benefits",Personnel,NT,"Northern Territory Operations","SAP Australia",BOB-PL-0103,PO-PL-5750,150628.45,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004312,AUS01,2026-06-05,5500,"Sales and marketing","Campaign spend",Sales,QLD,"Queensland Operations","Google Ads",BOB-PL-0104,PO-PL-2949,5557.07,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004313,AUS01,2026-06-01,5000,"General and administrative","Salaries and wages",Personnel,NSW,"New South Wales Operations","Qantas Commercial",BOB-PL-0105,PO-PL-4159,12902.14,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004314,PNG01,2026-06-13,4020,Revenue,"Subscription revenue","Operating Revenue",VIC,"Victoria Operations","SAP Australia",BOB-PL-0106,PO-PL-4334,193579.10,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004315,AUS01,2026-06-26,4000,Revenue,"Product sales","Operating Revenue",SA,"South Australia Operations",Snowflake,BOB-PL-0107,PO-PL-7668,404466.37,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004316,AUS01,2026-06-31,5110,"Other operating expenses",Utilities,Facilities,HR,"Human Resources",AWS,BOB-PL-0108,PO-PL-5412,34182.07,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004317,AUS01,2026-06-27,5200,"Research and development","Software licenses",IT,IT,"Information Technology","Energy Australia",BOB-PL-0109,PO-PL-8668,101575.36,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004318,AUS01,2026-06-14,5600,"Other operating expenses",Telecommunications,Operations,VIC,"Victoria Operations","Energy Australia",BOB-PL-0110,PO-PL-5421,112954.94,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004319,PNG01,2026-06-22,6000,"Cost of revenue","Cost of goods sold",COGS,NT,"Northern Territory Operations","Melbourne Airport",BOB-PL-0111,PO-PL-5498,57722.48,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004320,AUS01,2026-06-09,6030,"Cost of revenue","Manufacturing overhead",COGS,HR,"Human Resources","Qantas Commercial",BOB-PL-0112,PO-PL-8690,100823.05,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004321,AUS01,2026-06-28,5500,"Sales and marketing","Campaign spend",Sales,QLD,"Queensland Operations",Deloitte,BOB-PL-0113,PO-PL-4143,38314.05,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004322,AUS01,2026-06-02,5520,"Sales and marketing",Events,Sales,SA,"South Australia Operations",AWS,BOB-PL-0114,PO-PL-7237,52307.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004323,AUS01,2026-06-07,5300,"General and administrative","Professional services",External,SA,"South Australia Operations","IBM Australia",BOB-PL-0115,PO-PL-7505,105939.32,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004324,FJI01,2026-06-31,4000,Revenue,"Product sales","Operating Revenue",MKT,"Marketing & Sales","Melbourne Airport",BOB-PL-0116,PO-PL-9756,248081.19,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004325,AUS01,2026-06-05,5210,"Research and development","Cloud services",IT,SA,"South Australia Operations","SAP Australia",BOB-PL-0117,PO-PL-4412,155300.40,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004326,FJI01,2026-06-18,6020,"Cost of revenue","Direct labor",COGS,ACT,"Australian Capital Territory","Melbourne Airport",BOB-PL-0118,PO-PL-6180,174799.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004327,AUS01,2026-06-07,5210,"Research and development","Cloud services",IT,VIC,"Victoria Operations","Qantas Commercial",BOB-PL-0119,PO-PL-4515,40124.56,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004328,AUS01,2026-06-09,6010,"Cost of revenue","Direct materials",COGS,IT,"Information Technology",LinkedIn,BOB-PL-0120,PO-PL-6953,17406.40,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004329,FJI01,2026-06-28,5210,"Research and development","Cloud services",IT,NT,"Northern Territory Operations","IBM Australia",BOB-PL-0121,PO-PL-7225,44093.40,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004330,AUS01,2026-06-02,5700,"Research and development",Training,Development,CORP,"Corporate Head Office",Officeworks,BOB-PL-0122,PO-PL-2177,118593.44,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004331,AUS01,2026-06-21,4020,Revenue,"Subscription revenue","Operating Revenue",OPS,"Operations & Logistics","SAP Australia",BOB-PL-0123,PO-PL-2862,336170.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004332,AUS01,2026-06-30,6030,"Cost of revenue","Manufacturing overhead",COGS,SA,"South Australia Operations","Melbourne Airport",BOB-PL-0124,PO-PL-7790,4003.32,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004333,NZL01,2026-06-11,6010,"Cost of revenue","Direct materials",COGS,SA,"South Australia Operations",Deloitte,BOB-PL-0125,PO-PL-2150,33216.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004334,PNG01,2026-06-26,5000,"General and administrative","Salaries and wages",Personnel,R&D,"Research & Development",LinkedIn,BOB-PL-0126,PO-PL-7932,144730.51,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004335,AUS01,2026-06-04,2210,"Tax provision","Income tax payable","Current Liabilities",ACT,"Australian Capital Territory","Energy Australia",BOB-PL-0127,PO-PL-4236,38701.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004336,AUS01,2026-06-01,4000,Revenue,"Product sales","Operating Revenue",VIC,"Victoria Operations","Melbourne Airport",BOB-PL-0128,PO-PL-4644,31981.87,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004337,AUS01,2026-06-22,4000,Revenue,"Product sales","Operating Revenue",NT,"Northern Territory Operations","Energy Australia",BOB-PL-0129,PO-PL-7374,409230.51,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004338,AUS01,2026-06-30,5210,"Research and development","Cloud services",IT,FIN,"Finance & Accounting","Google Ads",BOB-PL-0130,PO-PL-4079,101341.02,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004339,AUS01,2026-06-19,5510,"Sales and marketing",Advertising,Sales,OPS,"Operations & Logistics","Melbourne Airport",BOB-PL-0131,PO-PL-8438,36666.16,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004340,AUS01,2026-06-17,5010,"General and administrative","Employee benefits",Personnel,TAS,"Tasmania Operations",LinkedIn,BOB-PL-0132,PO-PL-2359,42211.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004341,AUS01,2026-06-11,2210,"Tax provision","Income tax payable","Current Liabilities",QLD,"Queensland Operations",Officeworks,BOB-PL-0133,PO-PL-3414,62653.70,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004342,AUS01,2026-06-25,5200,"Research and development","Software licenses",IT,IT,"Information Technology","Google Ads",BOB-PL-0134,PO-PL-4244,90669.92,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004343,AUS01,2026-06-10,4010,Revenue,"Service revenue","Operating Revenue",WA,"Western Australia Operations",AWS,BOB-PL-0135,PO-PL-3039,92395.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004344,PNG01,2026-06-14,5110,"Other operating expenses",Utilities,Facilities,IT,"Information Technology","Melbourne Airport",BOB-PL-0136,PO-PL-5769,32759.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004345,AUS01,2026-06-11,5500,"Sales and marketing","Campaign spend",Sales,CORP,"Corporate Head Office",Deloitte,BOB-PL-0137,PO-PL-7726,111593.63,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004346,AUS01,2026-06-06,4020,Revenue,"Subscription revenue","Operating Revenue",MKT,"Marketing & Sales",Officeworks,BOB-PL-0138,PO-PL-2008,205434.46,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004347,PNG01,2026-06-10,5300,"General and administrative","Professional services",External,CORP,"Corporate Head Office",AWS,BOB-PL-0139,PO-PL-7950,96744.61,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004348,AUS01,2026-06-29,6000,"Cost of revenue","Cost of goods sold",COGS,CORP,"Corporate Head Office","Energy Australia",BOB-PL-0140,PO-PL-3110,101691.32,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004349,PNG01,2026-06-20,5000,"General and administrative","Salaries and wages",Personnel,NSW,"New South Wales Operations","Google Ads",BOB-PL-0141,PO-PL-6233,60086.74,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004350,AUS01,2026-06-02,6010,"Cost of revenue","Direct materials",COGS,HR,"Human Resources","Energy Australia",BOB-PL-0142,PO-PL-3781,146944.43,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004351,AUS01,2026-06-21,4000,Revenue,"Product sales","Operating Revenue",VIC,"Victoria Operations",Snowflake,BOB-PL-0143,PO-PL-2899,406857.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004352,AUS01,2026-06-21,4000,Revenue,"Product sales","Operating Revenue",OPS,"Operations & Logistics","Google Ads",BOB-PL-0144,PO-PL-5348,231745.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004353,AUS01,2026-06-05,6010,"Cost of revenue","Direct materials",COGS,WA,"Western Australia Operations","QBE Insurance",BOB-PL-0145,PO-PL-9747,67500.34,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004354,AUS01,2026-06-16,5000,"General and administrative","Salaries and wages",Personnel,WA,"Western Australia Operations",Officeworks,BOB-PL-0146,PO-PL-7581,25686.10,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004355,AUS01,2026-06-12,4010,Revenue,"Service revenue","Operating Revenue",MKT,"Marketing & Sales","SAP Australia",BOB-PL-0147,PO-PL-5802,50461.69,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004356,AUS01,2026-06-19,5010,"General and administrative","Employee benefits",Personnel,R&D,"Research & Development","Energy Australia",BOB-PL-0148,PO-PL-9412,36802.19,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004357,AUS01,2026-06-15,6000,"Cost of revenue","Cost of goods sold",COGS,NT,"Northern Territory Operations","SAP Australia",BOB-PL-0149,PO-PL-7301,85431.15,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004358,NZL01,2026-06-07,5210,"Research and development","Cloud services",IT,R&D,"Research & Development",Officeworks,BOB-PL-0150,PO-PL-3718,176535.28,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004359,AUS01,2026-06-10,5010,"General and administrative","Employee benefits",Personnel,CORP,"Corporate Head Office","Melbourne Airport",BOB-PL-0151,PO-PL-2060,70525.08,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004360,PNG01,2026-06-16,4000,Revenue,"Product sales","Operating Revenue",HR,"Human Resources","Qantas Commercial",BOB-PL-0152,PO-PL-9327,206885.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004361,AUS01,2026-06-22,5500,"Sales and marketing","Campaign spend",Sales,MKT,"Marketing & Sales","Qantas Commercial",BOB-PL-0153,PO-PL-4396,173525.05,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004362,AUS01,2026-06-22,5100,"Other operating expenses","Office rent",Facilities,IT,"Information Technology",LinkedIn,BOB-PL-0154,PO-PL-9386,20434.07,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004363,PNG01,2026-06-21,5200,"Research and development","Software licenses",IT,HR,"Human Resources","Qantas Commercial",BOB-PL-0155,PO-PL-8744,34666.25,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004364,AUS01,2026-06-10,5210,"Research and development","Cloud services",IT,VIC,"Victoria Operations","Google Ads",BOB-PL-0156,PO-PL-3267,74201.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004365,AUS01,2026-06-26,5000,"General and administrative","Salaries and wages",Personnel,NSW,"New South Wales Operations","IBM Australia",BOB-PL-0157,PO-PL-6137,113627.53,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004366,AUS01,2026-06-11,5100,"Other operating expenses","Office rent",Facilities,NSW,"New South Wales Operations",Snowflake,BOB-PL-0158,PO-PL-5158,11830.61,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004367,AUS01,2026-06-31,5300,"General and administrative","Professional services",External,NSW,"New South Wales Operations",Deloitte,BOB-PL-0159,PO-PL-5697,29012.65,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004368,NZL01,2026-06-02,4000,Revenue,"Product sales","Operating Revenue",IT,"Information Technology",Snowflake,BOB-PL-0160,PO-PL-8494,126959.93,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004369,NZL01,2026-06-10,5000,"General and administrative","Salaries and wages",Personnel,NSW,"New South Wales Operations","Qantas Commercial",BOB-PL-0161,PO-PL-5294,81504.44,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004370,AUS01,2026-06-21,6010,"Cost of revenue","Direct materials",COGS,SA,"South Australia Operations","Qantas Commercial",BOB-PL-0162,PO-PL-9391,163448.66,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004371,NZL01,2026-06-18,5700,"Research and development",Training,Development,R&D,"Research & Development",LinkedIn,BOB-PL-0163,PO-PL-9538,126324.78,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004372,AUS01,2026-06-16,4010,Revenue,"Service revenue","Operating Revenue",FIN,"Finance & Accounting",AWS,BOB-PL-0164,PO-PL-8226,56474.85,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004373,FJI01,2026-06-31,4010,Revenue,"Service revenue","Operating Revenue",VIC,"Victoria Operations","Qantas Commercial",BOB-PL-0165,PO-PL-3251,379454.53,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004374,AUS01,2026-06-13,5700,"Research and development",Training,Development,QLD,"Queensland Operations","Energy Australia",BOB-PL-0166,PO-PL-6539,95877.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
"IBM BOB 1 - Group P&L",2026-06,TXN004375,AUS01,2026-06-29,5210,"Research and development","Cloud services",IT,VIC,"Victoria Operations","Google Ads",BOB-PL-0167,PO-PL-6576,17996.49,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
