Demo_Task,Fiscal_Period,Txn_ID,Entity,Posting_Date,Account_Code,P_L_Section,P_L_Line_Item,Category,Cost_Center,Cost_Center_Name,Vendor_or_Customer,Invoice_Number,PO_Number,Amount_AUD,Input_or_Calculated,Close_Readiness_Flag,Anomaly_Flag,Approval_Required,Source_File_Target
IBM BOB 1 - Group P&L,2026-06,TXN004297,AUS01,2026-06-16,5910,Other income / expense,Interest expense,Finance,HR,Human Resources,AWS,BOB-PL-0089,PO-PL-9940,183446.71,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004298,NZL01,2026-06-23,6000,Cost of revenue,Cost of goods sold,COGS,CORP,Corporate Head Office,QBE Insurance,BOB-PL-0090,PO-PL-5876,89694.41,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004299,PNG01,2026-06-23,4000,Revenue,Product sales,Operating Revenue,TAS,Tasmania Operations,Snowflake,BOB-PL-0091,PO-PL-7149,480837.55,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004300,NZL01,2026-06-11,5200,Research and development,Software licenses,IT,SA,South Australia Operations,Salesforce,BOB-PL-0092,PO-PL-4361,168138.56,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004301,PNG01,2026-06-11,5210,Research and development,Cloud services,IT,FIN,Finance & Accounting,SAP Australia,BOB-PL-0093,PO-PL-7812,44596.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004302,AUS01,2026-06-16,2210,Tax provision,Income tax payable,Current Liabilities,NSW,New South Wales Operations,QBE Insurance,BOB-PL-0094,PO-PL-7878,46266.03,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004303,NZL01,2026-06-25,5510,Sales and marketing,Advertising,Sales,CORP,Corporate Head Office,AWS,BOB-PL-0095,PO-PL-4516,116334.76,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004304,FJI01,2026-06-13,5120,Other operating expenses,Office supplies,Facilities,NSW,New South Wales Operations,Qantas Commercial,BOB-PL-0096,PO-PL-5300,101065.94,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004305,FJI01,2026-06-05,5210,Research and development,Cloud services,IT,R&D,Research & Development,QBE Insurance,BOB-PL-0097,PO-PL-6394,196301.76,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004306,AUS01,2026-06-31,5920,Other income / expense,FX Loss,Finance,WA,Western Australia Operations,Oracle,BOB-PL-0098,PO-PL-3663,48619.14,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004307,FJI01,2026-06-22,4010,Revenue,Service revenue,Operating Revenue,NSW,New South Wales Operations,AWS,BOB-PL-0099,PO-PL-6531,344396.3,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004308,FJI01,2026-06-16,5920,Other income / expense,FX Loss,Finance,OPS,Operations & Logistics,Salesforce,BOB-PL-0100,PO-PL-6331,97834.84,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004309,NZL01,2026-06-11,6010,Cost of revenue,Direct materials,COGS,QLD,Queensland Operations,Energy Australia,BOB-PL-0101,PO-PL-4287,95027.19,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004310,NZL01,2026-06-15,5510,Sales and marketing,Advertising,Sales,VIC,Victoria Operations,Salesforce,BOB-PL-0102,PO-PL-9785,111800.7,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004311,FJI01,2026-06-03,5010,General and administrative,Employee benefits,Personnel,MKT,Marketing & Sales,AWS,BOB-PL-0103,PO-PL-1264,181019.65,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004312,NZL01,2026-06-04,6000,Cost of revenue,Cost of goods sold,COGS,NSW,New South Wales Operations,Energy Australia,BOB-PL-0104,PO-PL-3246,146488.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004313,AUS01,2026-06-31,5000,General and administrative,Salaries and wages,Personnel,VIC,Victoria Operations,QBE Insurance,BOB-PL-0105,PO-PL-8117,52518.3,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004314,NZL01,2026-06-27,6030,Cost of revenue,Manufacturing overhead,COGS,R&D,Research & Development,Qantas Commercial,BOB-PL-0106,PO-PL-6218,62676.67,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004315,PNG01,2026-06-24,5010,General and administrative,Employee benefits,Personnel,R&D,Research & Development,Energy Australia,BOB-PL-0107,PO-PL-7310,112006.62,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004316,FJI01,2026-06-21,5000,General and administrative,Salaries and wages,Personnel,ACT,Australian Capital Territory,Qantas Commercial,BOB-PL-0108,PO-PL-1359,72231.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004317,FJI01,2026-06-15,5110,Other operating expenses,Utilities,Facilities,TAS,Tasmania Operations,Snowflake,BOB-PL-0109,PO-PL-3225,139162.85,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004318,AUS01,2026-06-19,5110,Other operating expenses,Utilities,Facilities,SA,South Australia Operations,Melbourne Airport,BOB-PL-0110,PO-PL-1059,146678.41,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004319,AUS01,2026-06-24,5000,General and administrative,Salaries and wages,Personnel,HR,Human Resources,LinkedIn,BOB-PL-0111,PO-PL-9985,89958.12,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004320,PNG01,2026-06-25,5920,Other income / expense,FX Loss,Finance,ACT,Australian Capital Territory,LinkedIn,BOB-PL-0112,PO-PL-5451,6538.08,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004321,AUS01,2026-06-28,5200,Research and development,Software licenses,IT,FIN,Finance & Accounting,SAP Australia,BOB-PL-0113,PO-PL-1471,138045.95,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004322,PNG01,2026-06-16,2210,Tax provision,Income tax payable,Current Liabilities,HR,Human Resources,AWS,BOB-PL-0114,PO-PL-4492,120578.56,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004323,PNG01,2026-06-14,4000,Revenue,Product sales,Operating Revenue,MKT,Marketing & Sales,IBM Australia,BOB-PL-0115,PO-PL-5694,81977.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004324,AUS01,2026-06-20,4100,Other income / expense,Interest income,Non-Operating Revenue,SA,South Australia Operations,Snowflake,BOB-PL-0116,PO-PL-4208,81700.04,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004325,PNG01,2026-06-16,4000,Revenue,Product sales,Operating Revenue,FIN,Finance & Accounting,Salesforce,BOB-PL-0117,PO-PL-9385,270998.72,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004326,PNG01,2026-06-08,4020,Revenue,Subscription revenue,Operating Revenue,NSW,New South Wales Operations,Officeworks,BOB-PL-0118,PO-PL-9483,480375.7,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004327,FJI01,2026-06-22,5200,Research and development,Software licenses,IT,VIC,Victoria Operations,IBM Australia,BOB-PL-0119,PO-PL-1583,25874.73,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004328,PNG01,2026-06-21,5510,Sales and marketing,Advertising,Sales,OPS,Operations & Logistics,AWS,BOB-PL-0120,PO-PL-3256,117425.75,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004329,FJI01,2026-06-10,5500,Sales and marketing,Campaign spend,Sales,SA,South Australia Operations,Qantas Commercial,BOB-PL-0121,PO-PL-8834,199317.34,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004330,NZL01,2026-06-15,5110,Other operating expenses,Utilities,Facilities,CORP,Corporate Head Office,Oracle,BOB-PL-0122,PO-PL-9173,25662.48,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004331,FJI01,2026-06-23,6000,Cost of revenue,Cost of goods sold,COGS,FIN,Finance & Accounting,LinkedIn,BOB-PL-0123,PO-PL-8126,37022.18,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004332,PNG01,2026-06-01,6000,Cost of revenue,Cost of goods sold,COGS,QLD,Queensland Operations,Qantas Commercial,BOB-PL-0124,PO-PL-3185,83578.38,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004333,FJI01,2026-06-27,2210,Tax provision,Income tax payable,Current Liabilities,TAS,Tasmania Operations,Melbourne Airport,BOB-PL-0125,PO-PL-3811,75216.12,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004334,FJI01,2026-06-18,2210,Tax provision,Income tax payable,Current Liabilities,WA,Western Australia Operations,Melbourne Airport,BOB-PL-0126,PO-PL-3948,149112.99,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004335,PNG01,2026-06-14,2210,Tax provision,Income tax payable,Current Liabilities,SA,South Australia Operations,Snowflake,BOB-PL-0127,PO-PL-1303,108023.07,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004336,PNG01,2026-06-14,5510,Sales and marketing,Advertising,Sales,WA,Western Australia Operations,Google Ads,BOB-PL-0128,PO-PL-2955,41113.52,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004337,PNG01,2026-06-05,5210,Research and development,Cloud services,IT,FIN,Finance & Accounting,IBM Australia,BOB-PL-0129,PO-PL-2962,107543.3,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004338,NZL01,2026-06-06,5300,General and administrative,Professional services,External,WA,Western Australia Operations,LinkedIn,BOB-PL-0130,PO-PL-4550,77439.7,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004339,FJI01,2026-06-15,6030,Cost of revenue,Manufacturing overhead,COGS,WA,Western Australia Operations,SAP Australia,BOB-PL-0131,PO-PL-7885,94766.74,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004340,NZL01,2026-06-20,5000,General and administrative,Salaries and wages,Personnel,HR,Human Resources,SAP Australia,BOB-PL-0132,PO-PL-6287,96490.46,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004341,AUS01,2026-06-02,2210,Tax provision,Income tax payable,Current Liabilities,NT,Northern Territory Operations,QBE Insurance,BOB-PL-0133,PO-PL-6380,70201.23,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004342,FJI01,2026-06-24,5010,General and administrative,Employee benefits,Personnel,IT,Information Technology,Google Ads,BOB-PL-0134,PO-PL-9186,169344.15,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004343,AUS01,2026-06-03,5120,Other operating expenses,Office supplies,Facilities,SA,South Australia Operations,Oracle,BOB-PL-0135,PO-PL-7604,33061.15,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004344,NZL01,2026-06-13,5210,Research and development,Cloud services,IT,IT,Information Technology,Snowflake,BOB-PL-0136,PO-PL-3777,25570.03,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004345,PNG01,2026-06-15,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,Oracle,BOB-PL-0137,PO-PL-3516,65019.44,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004346,PNG01,2026-06-12,5100,Other operating expenses,Office rent,Facilities,TAS,Tasmania Operations,SAP Australia,BOB-PL-0138,PO-PL-3744,163714.79,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004347,AUS01,2026-06-08,5010,General and administrative,Employee benefits,Personnel,MKT,Marketing & Sales,Deloitte,BOB-PL-0139,PO-PL-7199,189846.42,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004348,PNG01,2026-06-08,4020,Revenue,Subscription revenue,Operating Revenue,WA,Western Australia Operations,Qantas Commercial,BOB-PL-0140,PO-PL-5894,298628.81,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004349,NZL01,2026-06-07,5500,Sales and marketing,Campaign spend,Sales,OPS,Operations & Logistics,Deloitte,BOB-PL-0141,PO-PL-3282,181058.35,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004350,FJI01,2026-06-24,6030,Cost of revenue,Manufacturing overhead,COGS,OPS,Operations & Logistics,Microsoft,BOB-PL-0142,PO-PL-4230,104027.06,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004351,AUS01,2026-06-16,5500,Sales and marketing,Campaign spend,Sales,SA,South Australia Operations,Energy Australia,BOB-PL-0143,PO-PL-6967,38445.9,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004352,NZL01,2026-06-29,5000,General and administrative,Salaries and wages,Personnel,ACT,Australian Capital Territory,Salesforce,BOB-PL-0144,PO-PL-3922,115867.35,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004353,PNG01,2026-06-05,2210,Tax provision,Income tax payable,Current Liabilities,NT,Northern Territory Operations,SAP Australia,BOB-PL-0145,PO-PL-1271,23074.13,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004354,NZL01,2026-06-31,4100,Other income / expense,Interest income,Non-Operating Revenue,R&D,Research & Development,LinkedIn,BOB-PL-0146,PO-PL-1052,346553.58,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004355,PNG01,2026-06-15,6030,Cost of revenue,Manufacturing overhead,COGS,NSW,New South Wales Operations,Microsoft,BOB-PL-0147,PO-PL-9613,69021.27,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004356,AUS01,2026-06-15,5100,Other operating expenses,Office rent,Facilities,NSW,New South Wales Operations,SAP Australia,BOB-PL-0148,PO-PL-3611,49467.61,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004357,PNG01,2026-06-22,4010,Revenue,Service revenue,Operating Revenue,TAS,Tasmania Operations,Officeworks,BOB-PL-0149,PO-PL-3623,117746.91,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004358,FJI01,2026-06-30,2210,Tax provision,Income tax payable,Current Liabilities,FIN,Finance & Accounting,Melbourne Airport,BOB-PL-0150,PO-PL-4492,163610.93,Input,Pending review,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004359,FJI01,2026-06-28,5920,Other income / expense,FX Loss,Finance,CORP,Corporate Head Office,Melbourne Airport,BOB-PL-0151,PO-PL-8102,30094.17,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004360,PNG01,2026-06-26,5210,Research and development,Cloud services,IT,SA,South Australia Operations,Microsoft,BOB-PL-0152,PO-PL-7638,153522.15,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004361,PNG01,2026-06-25,6030,Cost of revenue,Manufacturing overhead,COGS,ACT,Australian Capital Territory,QBE Insurance,BOB-PL-0153,PO-PL-6639,83362.15,Input,Pending review,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004362,AUS01,2026-06-05,6010,Cost of revenue,Direct materials,COGS,QLD,Queensland Operations,Energy Australia,BOB-PL-0154,PO-PL-1343,119913.2,Input,Ready,High variance,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004363,PNG01,2026-06-12,5300,General and administrative,Professional services,External,R&D,Research & Development,Qantas Commercial,BOB-PL-0155,PO-PL-6101,146958.88,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004364,NZL01,2026-06-14,2210,Tax provision,Income tax payable,Current Liabilities,QLD,Queensland Operations,Energy Australia,BOB-PL-0156,PO-PL-1161,150586.24,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004365,FJI01,2026-06-21,5910,Other income / expense,Interest expense,Finance,ACT,Australian Capital Territory,SAP Australia,BOB-PL-0157,PO-PL-4041,119199.64,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004366,FJI01,2026-06-01,5520,Sales and marketing,Events,Sales,NT,Northern Territory Operations,Energy Australia,BOB-PL-0158,PO-PL-1658,119312.54,Input,Pending review,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004367,NZL01,2026-06-09,5510,Sales and marketing,Advertising,Sales,OPS,Operations & Logistics,Google Ads,BOB-PL-0159,PO-PL-3875,179420.15,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004368,FJI01,2026-06-27,2210,Tax provision,Income tax payable,Current Liabilities,VIC,Victoria Operations,Microsoft,BOB-PL-0160,PO-PL-9371,183417.11,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004369,FJI01,2026-06-29,5110,Other operating expenses,Utilities,Facilities,NSW,New South Wales Operations,Google Ads,BOB-PL-0161,PO-PL-9898,128585.07,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004370,NZL01,2026-06-14,2210,Tax provision,Income tax payable,Current Liabilities,NSW,New South Wales Operations,LinkedIn,BOB-PL-0162,PO-PL-7963,72434.96,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004371,AUS01,2026-06-30,2210,Tax provision,Income tax payable,Current Liabilities,ACT,Australian Capital Territory,Oracle,BOB-PL-0163,PO-PL-4829,48476.59,Input,Ready,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004372,PNG01,2026-06-19,5000,General and administrative,Salaries and wages,Personnel,SA,South Australia Operations,SAP Australia,BOB-PL-0164,PO-PL-6448,198796.2,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004373,PNG01,2026-06-31,5520,Sales and marketing,Events,Sales,NT,Northern Territory Operations,Officeworks,BOB-PL-0165,PO-PL-8970,161495.2,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004374,FJI01,2026-06-03,5300,General and administrative,Professional services,External,SA,South Australia Operations,Qantas Commercial,BOB-PL-0166,PO-PL-6637,107789.39,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004375,FJI01,2026-06-29,5320,General and administrative,Audit fees,External,R&D,Research & Development,Energy Australia,BOB-PL-0167,PO-PL-6803,22256.18,Input,Ready,None,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004376,AUS01,2026-06-23,6020,Cost of revenue,Direct labor,COGS,NSW,New South Wales Operations,Deloitte,BOB-PL-0168,PO-PL-3036,45333.1,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004377,FJI01,2026-06-29,5110,Other operating expenses,Utilities,Facilities,R&D,Research & Development,Google Ads,BOB-PL-0169,PO-PL-8179,69536.61,Input,Ready,High variance,No,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
IBM BOB 1 - Group P&L,2026-06,TXN004378,NZL01,2026-06-27,2210,Tax provision,Income tax payable,Current Liabilities,TAS,Tasmania Operations,Energy Australia,BOB-PL-0170,PO-PL-9285,77567.08,Input,Pending review,None,Yes,Raw_GL_Export_With_CostCenters_Mar2026_IBMBOB_Enhanced.csv
