Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN004353,2026-06-05,2026-06-01,2026-06,PNG01,2210,,NT,SAP Australia,BOB-PL-0145,PO-PL-1271,USD,23074.13,INPUT,P&L transaction - Income tax payable,Workday
TXN004354,2026-06-31,2026-06-24,2026-06,NZL01,4100,,R&D,LinkedIn,BOB-PL-0146,PO-PL-1052,USD,346553.58,INPUT,P&L transaction - Interest income,SAP
TXN004355,2026-06-15,2026-06-08,2026-06,PNG01,6030,,NSW,Microsoft,BOB-PL-0147,PO-PL-9613,AUD,69021.27,GST,P&L transaction - Manufacturing overhead,Workday
TXN004356,2026-06-15,2026-06-07,2026-06,AUS01,5100,,NSW,SAP Australia,BOB-PL-0148,PO-PL-3611,USD,49467.61,INPUT,P&L transaction - Office rent,Oracle
TXN004357,2026-06-22,2026-06-14,2026-06,PNG01,4010,,TAS,Officeworks,BOB-PL-0149,PO-PL-3623,AUD,117746.91,EXPORT,P&L transaction - Service revenue,Manual Entry
TXN004358,2026-06-30,2026-06-25,2026-06,FJI01,2210,,FIN,Melbourne Airport,BOB-PL-0150,PO-PL-4492,NZD,163610.93,GST-FREE,P&L transaction - Income tax payable,API Import
TXN004359,2026-06-28,2026-06-26,2026-06,FJI01,5920,,CORP,Melbourne Airport,BOB-PL-0151,PO-PL-8102,NZD,30094.17,INPUT,P&L transaction - FX Loss,API Import
TXN004360,2026-06-26,2026-06-19,2026-06,PNG01,5210,,SA,Microsoft,BOB-PL-0152,PO-PL-7638,NZD,153522.15,GST,P&L transaction - Cloud services,Workday
TXN004361,2026-06-25,2026-06-18,2026-06,PNG01,6030,,ACT,QBE Insurance,BOB-PL-0153,PO-PL-6639,GBP,83362.15,GST,P&L transaction - Manufacturing overhead,API Import
TXN004362,2026-06-05,2026-02-24,2026-06,AUS01,6010,,QLD,Energy Australia,BOB-PL-0154,PO-PL-1343,USD,119913.2,GST,P&L transaction - Direct materials,SAP
TXN004363,2026-06-12,2026-06-09,2026-06,PNG01,5300,,R&D,Qantas Commercial,BOB-PL-0155,PO-PL-6101,AUD,146958.88,GST-FREE,P&L transaction - Professional services,API Import
TXN004364,2026-06-14,2026-06-12,2026-06,NZL01,2210,,QLD,Energy Australia,BOB-PL-0156,PO-PL-1161,USD,150586.24,GST,P&L transaction - Income tax payable,Manual Entry
TXN004365,2026-06-21,2026-06-14,2026-06,FJI01,5910,,ACT,SAP Australia,BOB-PL-0157,PO-PL-4041,NZD,119199.64,EXPORT,P&L transaction - Interest expense,Manual Entry
TXN004366,2026-06-01,2026-02-26,2026-06,FJI01,5520,,NT,Energy Australia,BOB-PL-0158,PO-PL-1658,GBP,119312.54,INPUT,P&L transaction - Events,API Import
TXN004367,2026-06-09,2026-06-06,2026-06,NZL01,5510,,OPS,Google Ads,BOB-PL-0159,PO-PL-3875,NZD,179420.15,GST,P&L transaction - Advertising,SAP
TXN004368,2026-06-27,2026-06-24,2026-06,FJI01,2210,,VIC,Microsoft,BOB-PL-0160,PO-PL-9371,USD,183417.11,INPUT,P&L transaction - Income tax payable,SAP
TXN004369,2026-06-29,2026-06-20,2026-06,FJI01,5110,,NSW,Google Ads,BOB-PL-0161,PO-PL-9898,GBP,128585.07,GST,P&L transaction - Utilities,Manual Entry
TXN004370,2026-06-14,2026-06-08,2026-06,NZL01,2210,,NSW,LinkedIn,BOB-PL-0162,PO-PL-7963,GBP,72434.96,EXPORT,P&L transaction - Income tax payable,SAP
TXN004371,2026-06-30,2026-06-25,2026-06,AUS01,2210,,ACT,Oracle,BOB-PL-0163,PO-PL-4829,NZD,48476.59,GST,P&L transaction - Income tax payable,Manual Entry
TXN004372,2026-06-19,2026-06-10,2026-06,PNG01,5000,,SA,SAP Australia,BOB-PL-0164,PO-PL-6448,GBP,198796.2,GST,P&L transaction - Salaries and wages,Oracle
TXN004373,2026-06-31,2026-06-29,2026-06,PNG01,5520,,NT,Officeworks,BOB-PL-0165,PO-PL-8970,NZD,161495.2,GST-FREE,P&L transaction - Events,Manual Entry
TXN004374,2026-06-03,2026-02-25,2026-06,FJI01,5300,,SA,Qantas Commercial,BOB-PL-0166,PO-PL-6637,NZD,107789.39,GST-FREE,P&L transaction - Professional services,Manual Entry
TXN004375,2026-06-29,2026-06-19,2026-06,FJI01,5320,,R&D,Energy Australia,BOB-PL-0167,PO-PL-6803,NZD,22256.18,EXPORT,P&L transaction - Audit fees,Manual Entry
TXN004376,2026-06-23,2026-06-17,2026-06,AUS01,6020,,NSW,Deloitte,BOB-PL-0168,PO-PL-3036,GBP,45333.1,EXPORT,P&L transaction - Direct labor,Manual Entry
TXN004377,2026-06-29,2026-06-19,2026-06,FJI01,5110,,R&D,Google Ads,BOB-PL-0169,PO-PL-8179,USD,69536.61,GST-FREE,P&L transaction - Utilities,SAP
TXN004378,2026-06-27,2026-06-22,2026-06,NZL01,2210,,TAS,Energy Australia,BOB-PL-0170,PO-PL-9285,USD,77567.08,GST-FREE,P&L transaction - Income tax payable,API Import
TXN004379,2026-06-22,2026-06-15,2026-06,NZL01,5520,,NT,Snowflake,BOB-PL-0171,PO-PL-6222,AUD,68810.89,GST,P&L transaction - Events,Workday
TXN004380,2026-06-18,2026-06-10,2026-06,AUS01,5000,,CORP,Melbourne Airport,BOB-PL-0172,PO-PL-4854,NZD,113555.41,INPUT,P&L transaction - Salaries and wages,Manual Entry
TXN004381,2026-06-21,2026-06-19,2026-06,AUS01,5120,,R&D,IBM Australia,BOB-PL-0173,PO-PL-2522,NZD,30499.84,GST,P&L transaction - Office supplies,SAP
TXN004382,2026-06-16,2026-06-11,2026-06,AUS01,5100,,QLD,Officeworks,BOB-PL-0174,PO-PL-9902,USD,95722.61,INPUT,P&L transaction - Office rent,SAP
TXN004383,2026-06-15,2026-06-08,2026-06,PNG01,5120,,TAS,Microsoft,BOB-PL-0175,PO-PL-4480,USD,31460.45,GST-FREE,P&L transaction - Office supplies,Manual Entry
TXN004384,2026-06-04,2026-02-22,2026-06,AUS01,5520,,NSW,Deloitte,BOB-PL-0176,PO-PL-8490,NZD,177657.39,INPUT,P&L transaction - Events,Manual Entry
TXN004385,2026-06-18,2026-06-12,2026-06,NZL01,5700,,CORP,Microsoft,BOB-PL-0177,PO-PL-1307,USD,192676.18,GST,P&L transaction - Training,Workday
TXN004386,2026-06-26,2026-06-25,2026-06,AUS01,5300,,NSW,Google Ads,BOB-PL-0178,PO-PL-9105,NZD,187752.91,GST,P&L transaction - Professional services,API Import
TXN004387,2026-06-24,2026-06-21,2026-06,FJI01,5200,,FIN,AWS,BOB-PL-0179,PO-PL-2198,GBP,100919.46,INPUT,P&L transaction - Software licenses,Manual Entry
TXN004388,2026-06-23,2026-06-14,2026-06,NZL01,4000,,VIC,Google Ads,BOB-PL-0180,PO-PL-1352,AUD,333285.31,EXPORT,P&L transaction - Product sales,Workday
TXN004389,2026-06-07,2026-06-01,2026-06,FJI01,2210,,SA,LinkedIn,BOB-PL-0181,PO-PL-3973,GBP,156273.99,INPUT,P&L transaction - Income tax payable,Oracle
TXN004390,2026-06-22,2026-06-15,2026-06,FJI01,4010,,FIN,Microsoft,BOB-PL-0182,PO-PL-8182,USD,133997.16,GST-FREE,P&L transaction - Service revenue,Workday
TXN004391,2026-06-05,2026-02-26,2026-06,FJI01,4010,,MKT,Salesforce,BOB-PL-0183,PO-PL-6586,AUD,342316.31,GST-FREE,P&L transaction - Service revenue,SAP
TXN004392,2026-06-04,2026-02-24,2026-06,FJI01,2210,,VIC,Deloitte,BOB-PL-0184,PO-PL-5825,AUD,140612.62,INPUT,P&L transaction - Income tax payable,API Import
TXN004393,2026-06-22,2026-06-16,2026-06,PNG01,5320,,NSW,Oracle,BOB-PL-0185,PO-PL-7332,AUD,196850.94,INPUT,P&L transaction - Audit fees,API Import
TXN004394,2026-06-15,2026-06-06,2026-06,NZL01,4010,,MKT,Energy Australia,BOB-PL-0186,PO-PL-8176,NZD,146046.03,EXPORT,P&L transaction - Service revenue,SAP
TXN004395,2026-06-21,2026-06-15,2026-06,FJI01,5700,,VIC,SAP Australia,BOB-PL-0187,PO-PL-8525,GBP,18204.02,GST-FREE,P&L transaction - Training,API Import
TXN004396,2026-06-01,2026-02-26,2026-06,FJI01,5700,,NT,Officeworks,BOB-PL-0188,PO-PL-7784,NZD,123845.31,INPUT,P&L transaction - Training,Manual Entry
TXN004397,2026-06-16,2026-06-07,2026-06,AUS01,5010,,IT,Qantas Commercial,BOB-PL-0189,PO-PL-4868,NZD,112253.44,INPUT,P&L transaction - Employee benefits,API Import
TXN004398,2026-06-29,2026-06-19,2026-06,FJI01,4100,,ACT,Energy Australia,BOB-PL-0190,PO-PL-6582,USD,89829.36,GST,P&L transaction - Interest income,Workday
TXN004399,2026-06-12,2026-06-02,2026-06,NZL01,5920,,OPS,QBE Insurance,BOB-PL-0191,PO-PL-9457,NZD,152240.5,EXPORT,P&L transaction - FX Loss,API Import
TXN004400,2026-06-15,2026-06-10,2026-06,PNG01,6030,,R&D,QBE Insurance,BOB-PL-0192,PO-PL-9003,NZD,91736.46,EXPORT,P&L transaction - Manufacturing overhead,Oracle
TXN004401,2026-06-06,2026-06-01,2026-06,AUS01,5500,,SA,Microsoft,BOB-PL-0193,PO-PL-3836,USD,107615.64,GST-FREE,P&L transaction - Campaign spend,Oracle
TXN004402,2026-06-15,2026-06-13,2026-06,PNG01,5000,,CORP,SAP Australia,BOB-PL-0194,PO-PL-5715,AUD,136434.59,EXPORT,P&L transaction - Salaries and wages,Workday
TXN004403,2026-06-01,2026-02-22,2026-06,NZL01,5120,,ACT,Snowflake,BOB-PL-0195,PO-PL-6786,NZD,16837.35,INPUT,P&L transaction - Office supplies,Workday
TXN004404,2026-06-27,2026-06-26,2026-06,NZL01,5520,,R&D,Snowflake,BOB-PL-0196,PO-PL-7157,GBP,148394.78,GST,P&L transaction - Events,API Import
TXN004405,2026-06-06,2026-06-05,2026-06,FJI01,5120,,WA,AWS,BOB-PL-0197,PO-PL-6684,USD,82422.41,EXPORT,P&L transaction - Office supplies,Workday
TXN004406,2026-06-31,2026-06-30,2026-06,NZL01,4020,,R&D,Melbourne Airport,BOB-PL-0198,PO-PL-9125,AUD,453491.84,GST-FREE,P&L transaction - Subscription revenue,SAP
TXN004407,2026-06-03,2026-02-26,2026-06,AUS01,5010,,ACT,AWS,BOB-PL-0199,PO-PL-2519,AUD,45982.05,GST-FREE,P&L transaction - Employee benefits,Workday
TXN004408,2026-06-23,2026-06-21,2026-06,FJI01,5500,,R&D,Qantas Commercial,BOB-PL-0200,PO-PL-9332,USD,92165.92,GST-FREE,P&L transaction - Campaign spend,Workday
TXN004409,2026-06-24,2026-06-16,2026-06,NZL01,2210,,NSW,Energy Australia,BOB-PL-0201,PO-PL-4229,GBP,44067.33,INPUT,P&L transaction - Income tax payable,SAP
TXN004410,2026-06-23,2026-06-15,2026-06,FJI01,2210,,WA,Salesforce,BOB-PL-0202,PO-PL-9422,NZD,115525.62,EXPORT,P&L transaction - Income tax payable,Workday
TXN004411,2026-06-04,2026-02-25,2026-06,AUS01,5300,,NT,Oracle,BOB-PL-0203,PO-PL-8180,NZD,55680.03,INPUT,P&L transaction - Professional services,API Import
TXN004412,2026-06-22,2026-06-13,2026-06,PNG01,5320,,QLD,IBM Australia,BOB-PL-0204,PO-PL-5418,USD,58613.7,GST-FREE,P&L transaction - Audit fees,API Import
TXN004413,2026-06-14,2026-06-06,2026-06,AUS01,2210,,VIC,Officeworks,BOB-PL-0205,PO-PL-8439,NZD,132937.98,GST,P&L transaction - Income tax payable,Manual Entry
TXN004414,2026-06-06,2026-02-27,2026-06,PNG01,4020,,QLD,Deloitte,BOB-PL-0206,PO-PL-4362,GBP,247242.87,GST,P&L transaction - Subscription revenue,SAP
TXN004415,2026-06-07,2026-02-27,2026-06,PNG01,5100,,SA,Deloitte,BOB-PL-0207,PO-PL-9501,NZD,158766.32,INPUT,P&L transaction - Office rent,Workday
TXN004416,2026-06-18,2026-06-09,2026-06,AUS01,5910,,OPS,Qantas Commercial,BOB-PL-0208,PO-PL-3941,NZD,12716.39,INPUT,P&L transaction - Interest expense,Manual Entry
TXN004417,2026-06-11,2026-06-09,2026-06,PNG01,2210,,HR,Melbourne Airport,BOB-PL-0209,PO-PL-1035,AUD,102720.06,EXPORT,P&L transaction - Income tax payable,Workday
TXN004418,2026-06-08,2026-02-26,2026-06,PNG01,6020,,WA,Salesforce,BOB-PL-0210,PO-PL-9875,AUD,87645.09,EXPORT,P&L transaction - Direct labor,API Import
TXN004419,2026-06-03,2026-06-02,2026-06,FJI01,2210,,SA,SAP Australia,BOB-PL-0211,PO-PL-8153,NZD,157858.53,GST,P&L transaction - Income tax payable,Manual Entry
TXN004420,2026-06-12,2026-06-03,2026-06,AUS01,6010,,MKT,Snowflake,BOB-PL-0212,PO-PL-8977,GBP,77372.19,GST,P&L transaction - Direct materials,SAP
TXN004421,2026-06-05,2026-06-03,2026-06,AUS01,6010,,R&D,Oracle,BOB-PL-0213,PO-PL-2511,GBP,125128.2,GST-FREE,P&L transaction - Direct materials,SAP
TXN004422,2026-06-14,2026-06-07,2026-06,AUS01,5210,,SA,LinkedIn,BOB-PL-0214,PO-PL-3288,GBP,44851.48,EXPORT,P&L transaction - Cloud services,API Import
TXN004423,2026-06-31,2026-06-25,2026-06,FJI01,5520,,VIC,Qantas Commercial,BOB-PL-0215,PO-PL-2500,USD,8648.16,EXPORT,P&L transaction - Events,Oracle
TXN004424,2026-06-06,2026-06-04,2026-06,FJI01,6010,,OPS,Energy Australia,BOB-PL-0216,PO-PL-6621,USD,146856.81,INPUT,P&L transaction - Direct materials,SAP
TXN004425,2026-06-14,2026-06-09,2026-06,PNG01,5100,,TAS,Oracle,BOB-PL-0217,PO-PL-3410,AUD,122038.45,INPUT,P&L transaction - Office rent,API Import
TXN004426,2026-06-06,2026-06-02,2026-06,AUS01,5300,,ACT,Snowflake,BOB-PL-0218,PO-PL-6079,NZD,112099.91,INPUT,P&L transaction - Professional services,API Import
TXN004427,2026-06-24,2026-06-22,2026-06,AUS01,4020,,NSW,SAP Australia,BOB-PL-0219,PO-PL-3573,AUD,455786.05,EXPORT,P&L transaction - Subscription revenue,Oracle
TXN004428,2026-06-22,2026-06-16,2026-06,NZL01,6010,,QLD,Snowflake,BOB-PL-0220,PO-PL-2892,USD,62029.57,EXPORT,P&L transaction - Direct materials,Workday
TXN004429,2026-06-07,2026-06-03,2026-06,FJI01,5920,,WA,Microsoft,BOB-PL-0221,PO-PL-2761,NZD,77987.83,GST,P&L transaction - FX Loss,SAP
TXN004430,2026-06-20,2026-06-14,2026-06,PNG01,5210,,FIN,QBE Insurance,BOB-PL-0222,PO-PL-4962,USD,33804.97,EXPORT,P&L transaction - Cloud services,Manual Entry
TXN004431,2026-06-18,2026-06-09,2026-06,PNG01,6000,,MKT,QBE Insurance,BOB-PL-0223,PO-PL-6320,GBP,98886.04,GST,P&L transaction - Cost of goods sold,API Import
TXN004432,2026-06-04,2026-06-01,2026-06,PNG01,4020,,SA,AWS,BOB-PL-0224,PO-PL-1027,USD,266229.66,INPUT,P&L transaction - Subscription revenue,Manual Entry
TXN004433,2026-06-08,2026-02-26,2026-06,FJI01,5910,,NT,Melbourne Airport,BOB-PL-0225,PO-PL-7522,NZD,194364.69,EXPORT,P&L transaction - Interest expense,Workday
TXN004434,2026-06-04,2026-02-27,2026-06,NZL01,5100,,ACT,Deloitte,BOB-PL-0226,PO-PL-8385,NZD,83018.86,GST-FREE,P&L transaction - Office rent,Oracle
TXN004435,2026-06-11,2026-06-01,2026-06,NZL01,5510,,TAS,Melbourne Airport,BOB-PL-0227,PO-PL-9791,USD,191073.75,EXPORT,P&L transaction - Advertising,API Import
TXN004436,2026-06-02,2026-02-24,2026-06,FJI01,5910,,QLD,Snowflake,BOB-PL-0228,PO-PL-7872,AUD,135137.51,GST-FREE,P&L transaction - Interest expense,API Import
TXN004437,2026-06-25,2026-06-21,2026-06,AUS01,5010,,FIN,Energy Australia,BOB-PL-0229,PO-PL-9444,USD,152883.01,INPUT,P&L transaction - Employee benefits,API Import
TXN004438,2026-06-27,2026-06-21,2026-06,FJI01,5000,,HR,Google Ads,BOB-PL-0230,PO-PL-5781,USD,59993.12,GST-FREE,P&L transaction - Salaries and wages,Oracle
TXN004439,2026-06-02,2026-02-20,2026-06,FJI01,5500,,NT,Microsoft,BOB-PL-0231,PO-PL-6931,AUD,93858.04,INPUT,P&L transaction - Campaign spend,Oracle
TXN004440,2026-06-21,2026-06-18,2026-06,FJI01,5000,,QLD,IBM Australia,BOB-PL-0232,PO-PL-8939,AUD,31387.15,EXPORT,P&L transaction - Salaries and wages,Manual Entry
TXN004441,2026-06-12,2026-06-05,2026-06,AUS01,5210,,NT,SAP Australia,BOB-PL-0233,PO-PL-5636,AUD,168605.22,INPUT,P&L transaction - Cloud services,Workday
TXN004442,2026-06-06,2026-06-01,2026-06,AUS01,6020,,MKT,SAP Australia,BOB-PL-0234,PO-PL-5690,AUD,111613.37,GST-FREE,P&L transaction - Direct labor,Manual Entry
TXN004443,2026-06-05,2026-06-04,2026-06,AUS01,4020,,MKT,Officeworks,BOB-PL-0235,PO-PL-3632,NZD,324603.38,EXPORT,P&L transaction - Subscription revenue,Workday
TXN004444,2026-06-04,2026-06-01,2026-06,AUS01,4010,,IT,AWS,BOB-PL-0236,PO-PL-3532,NZD,81342.57,GST,P&L transaction - Service revenue,API Import
TXN004445,2026-06-24,2026-06-16,2026-06,FJI01,5210,,R&D,Qantas Commercial,BOB-PL-0237,PO-PL-7289,GBP,27534.81,GST,P&L transaction - Cloud services,Manual Entry
TXN004446,2026-06-12,2026-06-11,2026-06,AUS01,5320,,NT,Officeworks,BOB-PL-0238,PO-PL-6648,USD,12368.11,GST,P&L transaction - Audit fees,SAP
TXN004447,2026-06-30,2026-06-20,2026-06,FJI01,5920,,TAS,AWS,BOB-PL-0239,PO-PL-7844,USD,172828.99,GST,P&L transaction - FX Loss,API Import
TXN004448,2026-06-10,2026-06-06,2026-06,AUS01,5000,,HR,QBE Insurance,BOB-PL-0240,PO-PL-5514,GBP,159792.54,INPUT,P&L transaction - Salaries and wages,Manual Entry
TXN004449,2026-06-10,2026-06-06,2026-06,AUS01,2210,,OPS,IBM Australia,BOB-PL-0241,PO-PL-9331,AUD,76310.38,EXPORT,P&L transaction - Income tax payable,API Import
TXN004450,2026-06-25,2026-06-15,2026-06,PNG01,5100,,SA,IBM Australia,BOB-PL-0242,PO-PL-2068,AUD,183606.69,EXPORT,P&L transaction - Office rent,API Import
TXN004451,2026-06-26,2026-06-16,2026-06,AUS01,4010,,NT,Energy Australia,BOB-PL-0243,PO-PL-2478,USD,129383.67,EXPORT,P&L transaction - Service revenue,Manual Entry
TXN004452,2026-06-12,2026-06-03,2026-06,AUS01,5320,,HR,Oracle,BOB-PL-0244,PO-PL-9102,USD,37432.41,EXPORT,P&L transaction - Audit fees,Oracle
TXN004453,2026-06-22,2026-06-20,2026-06,PNG01,5000,,TAS,Snowflake,BOB-PL-0245,PO-PL-1477,AUD,157976.4,EXPORT,P&L transaction - Salaries and wages,Oracle
TXN004454,2026-06-01,2026-02-24,2026-06,FJI01,5700,,SA,Google Ads,BOB-PL-0246,PO-PL-7532,AUD,187125.48,GST,P&L transaction - Training,Oracle
TXN004455,2026-06-31,2026-06-24,2026-06,PNG01,4020,,HR,Microsoft,BOB-PL-0247,PO-PL-5300,USD,118685.58,GST,P&L transaction - Subscription revenue,API Import
TXN004456,2026-06-22,2026-06-14,2026-06,NZL01,5510,,TAS,Microsoft,BOB-PL-0248,PO-PL-3033,AUD,9930.25,EXPORT,P&L transaction - Advertising,SAP
TXN004457,2026-06-10,2026-06-07,2026-06,FJI01,4010,,ACT,Energy Australia,BOB-PL-0249,PO-PL-3834,USD,244585.2,INPUT,P&L transaction - Service revenue,Oracle
TXN004458,2026-06-17,2026-06-11,2026-06,AUS01,5300,,FIN,Deloitte,BOB-PL-0250,PO-PL-5566,USD,36758.78,GST,P&L transaction - Professional services,SAP
TXN004459,2026-06-02,2026-02-25,2026-06,FJI01,5110,,HR,Snowflake,BOB-PL-0251,PO-PL-3026,NZD,18994.61,GST,P&L transaction - Utilities,Workday
TXN004460,2026-06-09,2026-06-02,2026-06,FJI01,5000,,CORP,IBM Australia,BOB-PL-0252,PO-PL-2087,AUD,195704.14,EXPORT,P&L transaction - Salaries and wages,SAP
TXN004461,2026-06-05,2026-06-03,2026-06,NZL01,5010,,QLD,Melbourne Airport,BOB-PL-0253,PO-PL-3153,GBP,58643.57,GST-FREE,P&L transaction - Employee benefits,SAP
TXN004462,2026-06-24,2026-06-18,2026-06,NZL01,5520,,OPS,Qantas Commercial,BOB-PL-0254,PO-PL-5615,NZD,30359.46,GST,P&L transaction - Events,Manual Entry
TXN004463,2026-06-20,2026-06-10,2026-06,AUS01,5920,,OPS,SAP Australia,BOB-PL-0255,PO-PL-5919,GBP,85353.41,INPUT,P&L transaction - FX Loss,API Import
TXN004464,2026-06-19,2026-06-11,2026-06,PNG01,2210,,FIN,IBM Australia,BOB-PL-0256,PO-PL-1005,GBP,52463.11,GST,P&L transaction - Income tax payable,SAP
TXN004465,2026-06-15,2026-06-13,2026-06,NZL01,4000,,IT,Melbourne Airport,BOB-PL-0257,PO-PL-9135,NZD,202065.04,INPUT,P&L transaction - Product sales,API Import
TXN004466,2026-06-01,2026-02-28,2026-06,AUS01,5200,,IT,Microsoft,BOB-PL-0258,PO-PL-8640,USD,89534.56,INPUT,P&L transaction - Software licenses,Manual Entry
TXN004467,2026-06-24,2026-06-16,2026-06,FJI01,5210,,VIC,Qantas Commercial,BOB-PL-0259,PO-PL-2691,AUD,42625.18,GST-FREE,P&L transaction - Cloud services,API Import
TXN004468,2026-06-10,2026-02-28,2026-06,AUS01,5320,,R&D,Google Ads,BOB-PL-0260,PO-PL-9540,NZD,76078.02,INPUT,P&L transaction - Audit fees,Oracle
TXN004469,2026-06-05,2026-02-27,2026-06,AUS01,4010,,OPS,Deloitte,BOB-PL-0261,PO-PL-1294,NZD,338468.91,GST-FREE,P&L transaction - Service revenue,API Import
TXN004470,2026-06-17,2026-06-07,2026-06,PNG01,6020,,NSW,Officeworks,BOB-PL-0262,PO-PL-3165,NZD,123829.8,INPUT,P&L transaction - Direct labor,API Import
TXN004471,2026-06-19,2026-06-16,2026-06,PNG01,5100,,IT,IBM Australia,BOB-PL-0263,PO-PL-6613,GBP,86793.6,EXPORT,P&L transaction - Office rent,Workday
TXN004472,2026-06-05,2026-06-03,2026-06,PNG01,4000,,TAS,Deloitte,BOB-PL-0264,PO-PL-1140,USD,188863.2,GST-FREE,P&L transaction - Product sales,API Import
TXN004473,2026-06-10,2026-06-08,2026-06,FJI01,5510,,HR,IBM Australia,BOB-PL-0265,PO-PL-8582,NZD,72294.91,INPUT,P&L transaction - Advertising,Oracle
TXN004474,2026-06-11,2026-06-10,2026-06,FJI01,5500,,ACT,Google Ads,BOB-PL-0266,PO-PL-1579,GBP,32719.09,INPUT,P&L transaction - Campaign spend,Manual Entry
TXN004475,2026-06-21,2026-06-19,2026-06,PNG01,5300,,NT,Salesforce,BOB-PL-0267,PO-PL-4028,USD,109043.99,GST,P&L transaction - Professional services,SAP
TXN004476,2026-06-15,2026-06-08,2026-06,AUS01,5100,,ACT,Oracle,BOB-PL-0268,PO-PL-5830,GBP,113910.44,INPUT,P&L transaction - Office rent,Workday
TXN004477,2026-06-04,2026-06-03,2026-06,FJI01,5010,,HR,IBM Australia,BOB-PL-0269,PO-PL-2051,GBP,88615.48,EXPORT,P&L transaction - Employee benefits,API Import
TXN004478,2026-06-18,2026-06-16,2026-06,AUS01,6020,,ACT,Google Ads,BOB-PL-0270,PO-PL-1212,GBP,97804.2,GST-FREE,P&L transaction - Direct labor,Workday
TXN004479,2026-06-31,2026-06-22,2026-06,FJI01,5910,,ACT,LinkedIn,BOB-PL-0271,PO-PL-8627,USD,115226.72,GST-FREE,P&L transaction - Interest expense,Manual Entry
TXN004480,2026-06-31,2026-06-24,2026-06,NZL01,5110,,ACT,IBM Australia,BOB-PL-0272,PO-PL-8500,AUD,47955.46,GST,P&L transaction - Utilities,Manual Entry
TXN004481,2026-06-01,2026-02-20,2026-06,NZL01,4000,,WA,Officeworks,BOB-PL-0273,PO-PL-7548,USD,267222.16,EXPORT,P&L transaction - Product sales,Workday
TXN004482,2026-06-25,2026-06-19,2026-06,PNG01,6000,,NT,Google Ads,BOB-PL-0274,PO-PL-2552,AUD,146357.09,EXPORT,P&L transaction - Cost of goods sold,Workday
TXN004483,2026-06-28,2026-06-25,2026-06,FJI01,4000,,OPS,IBM Australia,BOB-PL-0275,PO-PL-5669,NZD,453611.17,GST,P&L transaction - Product sales,Manual Entry
TXN004484,2026-06-20,2026-06-19,2026-06,FJI01,5700,,ACT,Energy Australia,BOB-PL-0276,PO-PL-2678,AUD,88688.12,EXPORT,P&L transaction - Training,Manual Entry
TXN004485,2026-06-16,2026-06-13,2026-06,PNG01,5510,,IT,AWS,BOB-PL-0277,PO-PL-4859,GBP,140208.48,EXPORT,P&L transaction - Advertising,API Import
TXN004486,2026-06-14,2026-06-06,2026-06,NZL01,5510,,IT,Melbourne Airport,BOB-PL-0278,PO-PL-9623,AUD,105532.29,GST,P&L transaction - Advertising,Workday
TXN004487,2026-06-19,2026-06-16,2026-06,NZL01,6010,,FIN,Melbourne Airport,BOB-PL-0279,PO-PL-7053,NZD,87922.97,GST,P&L transaction - Direct materials,Manual Entry
TXN004488,2026-06-25,2026-06-16,2026-06,AUS01,5520,,ACT,AWS,BOB-PL-0280,PO-PL-3002,USD,175026.3,GST-FREE,P&L transaction - Events,Oracle
TXN004489,2026-06-30,2026-06-28,2026-06,PNG01,5300,,IT,Salesforce,BOB-PL-0281,PO-PL-7796,GBP,31407.66,INPUT,P&L transaction - Professional services,Oracle
TXN004490,2026-06-24,2026-06-16,2026-06,NZL01,5920,,WA,Microsoft,BOB-PL-0282,PO-PL-3423,USD,88321.96,INPUT,P&L transaction - FX Loss,Oracle
TXN004491,2026-06-02,2026-02-26,2026-06,AUS01,5120,,WA,QBE Insurance,BOB-PL-0283,PO-PL-3210,NZD,10651.18,EXPORT,P&L transaction - Office supplies,Manual Entry
TXN004492,2026-06-22,2026-06-17,2026-06,PNG01,5510,,MKT,Energy Australia,BOB-PL-0284,PO-PL-9344,AUD,179201.23,GST-FREE,P&L transaction - Advertising,Oracle
TXN004493,2026-06-13,2026-06-06,2026-06,AUS01,4100,,NSW,QBE Insurance,BOB-PL-0285,PO-PL-7314,AUD,337165.69,GST-FREE,P&L transaction - Interest income,Oracle
TXN004494,2026-06-12,2026-06-04,2026-06,NZL01,5110,,QLD,LinkedIn,BOB-PL-0286,PO-PL-5179,NZD,145205.99,GST,P&L transaction - Utilities,API Import
TXN004495,2026-06-17,2026-06-10,2026-06,FJI01,5320,,SA,QBE Insurance,BOB-PL-0287,PO-PL-4254,NZD,180903.58,INPUT,P&L transaction - Audit fees,Manual Entry
TXN004496,2026-06-15,2026-06-10,2026-06,AUS01,5520,,IT,SAP Australia,BOB-PL-0288,PO-PL-8986,NZD,45875.94,INPUT,P&L transaction - Events,API Import
TXN004497,2026-06-22,2026-06-16,2026-06,FJI01,6000,,WA,Melbourne Airport,BOB-PL-0289,PO-PL-9392,NZD,52344.82,EXPORT,P&L transaction - Cost of goods sold,Manual Entry
TXN004498,2026-06-30,2026-06-24,2026-06,NZL01,5110,,TAS,Microsoft,BOB-PL-0290,PO-PL-8747,USD,61166.26,GST,P&L transaction - Utilities,SAP
